Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Contempt,Craving,Disappointment,Disgust,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Nostalgia,Pride,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise,Sympathy,Triumph
0526.mp3,0,0,4,0,0,0,0,5.5,6.9167,0,0,0,4.25,0,7.25,0,0,0,9.0833,0,0,0,11.9167,0,0,0,0,5.6667,0,0,54.0833,6.4167,0,0
0527.mp3,4.25,0,0,5.6667,0,0,0,0,13.6667,18.0833,0,10.1667,0.083333,0,0,0,0,0,7.5833,0,0,0,8.3333,0,20.25,0,8.3333,12.3333,0,6.9167,0,0,0,0
0528.mp3,8.3333,34.4167,0,0,0,0,27.0833,0,7.25,6.4167,19.0833,0,0,0,0,0,0,0,7.3333,0,0,0,8.1667,10,0,0,0,0,0,0,0,0.083333,0,0
0529.mp3,0,0,0,0,7.1667,4,0,10.8333,8.3333,0,25.5,4.4167,0,14.5,54.0833,0,0,0,0,1,6.5,2.5833,0,0,0,0,0,0,0,0,0,0,8.0833,0
0530.mp3,14.3333,12.3333,55.1667,5.4167,0,0,13.8333,0,5,50.3333,0,0,7.4167,0,0,0,13.6667,0,0,0,0,0,16.8333,5.3333,7.9167,0,16,9.25,0,14.25,0,0,0,0
0531.mp3,6,0,8.5,0,0,0,0,0,8.3333,4.4167,8.5833,0,45.6667,0,1.8333,0,0,0,0,0,0,0,20.25,9.8333,6.5,0,0,0,0,9.5,0,0,0,0
0532.mp3,0,0,0,0,1.5,15.0833,0,0,0,0,8.3333,0,0,8.3333,13.9167,23.1667,5.75,0,0,32.5,11.75,31,0,0,0,0,0,0,8.3333,0,0,17.5,7.4167,0
0533.mp3,2.4167,0,5,0,0,5.9167,0,0,20,2.0833,0,4.25,0,0,0,0,26.6667,0,0,8.1667,0,0,10.4167,0,3,0,0,7.4167,0,0,0,7.0833,0,0
0534.mp3,22.5833,22.5,0,28,0,6,13.25,0,5.0833,0,0,5.8333,0,0,0,0,0,0,15.3333,0,0,0,0,22,0,7.25,11.3333,0,0,6.5,0,20.0833,0,0
0535.mp3,7.25,11.6667,61,4.6667,0,0,15.1667,0,0,25.4167,0,0,0,0,0,0,16.9167,0,6.4167,0,0,0,19.8333,0,0,0,0,0,0,0,0,0,0,0
0536.mp3,0,0,0,0,9.0833,18.9167,0,0,0,0,5.4167,0,0,8.3333,4.0833,8.25,0,0,0,15,0,4.4167,0,0,0,0,37.9167,0,0,0,0,13.5,0,0
0537.mp3,3,0,7.4167,2.75,0,0,1.0833,0,25.4167,0,0,0,0,0,0,0,6.9167,0,2.8333,0,0,0,18.8333,0,0,0,0,0,0,2.1667,0,3.8333,0,0
0538.mp3,5.3333,19,6.5,8.5833,0,14.3333,25.9167,0,7.8333,0,0,0,0,0,5.3333,10.0833,0,0,0,8,0,0,7.5,10.3333,0,0,27.0833,0,23.4167,8.0833,0,5.1667,23.9167,14.75
0539.mp3,0,0,0,0,0,0,0,0,7.75,3,0,0,9.5833,0,0,0,0,0,11.9167,0,0,0,1.8333,0,6.3333,0,0,28.5833,0,0,60.9167,0,0,0
0540.mp3,4.3333,0,0,6.6667,0,0,4.4167,0,20,0,0,9.9167,0,0,0,0,0,0,36.8333,2.25,0,0,14.9167,0,7.8333,0,0,0,0,14.4167,0,0,0,0
0541.mp3,5.4615,0,45.4615,0,0,0,9.1538,0,0,7.2308,5.6923,0,0,0,0,0,23.2308,0,0,0,0,0,14.4615,0,0,0,0,0,0,10.6923,0,0,0,0
0542.mp3,7.3077,0,1.1538,0,0,0,0,7.6923,7.0769,0,0,7.2308,34.5385,0,12.2308,0,0,2.9231,8.5385,0,0,0,4.3846,0,1.1538,0,0,0,0,0,0,0,0,0
0543.mp3,7.6923,6,0,31,0,0,1.3077,7.6923,3.8462,6.0769,3.3077,4.4615,0,0,0,0.69231,0,0,6.7692,0,0,0.30769,8,24.5385,0,0,0,29.5385,0,11.6154,0,7.6923,0,7.6923
0544.mp3,0,8.7692,0,30,0,4.7692,4,0,2.7692,0,0,4.6154,0,0,0,0,0,0,11.5385,3.2308,0,0,0,23.5385,5.3846,0,0,10.6923,0,12.5385,0,10.6923,0,0
0545.mp3,7.6923,24.3846,0,32.3846,0,0,0,15.3846,12.8462,7.6154,7.5385,0,0,0,7.5385,0,0,0,0,0,0,0,7.5385,9.8462,0,0,0,0,0,0,0,0,0,0
0546.mp3,22.6923,0,11.3077,12.0769,0,0,32.6154,0,0,5.6923,0,0,1.8462,0,0,0,7.6923,0,22.1538,1.1538,0,0,7.7692,6.5385,0,3.6923,0,0,0,15.3846,0,0,0,0
0547.mp3,6.7692,0,29.8462,0,0,0,6.8462,7.1538,0,0,22.1538,5.0769,0,0,5.8462,0,12.5385,0,0,0,0,0,14.3846,0,0,0,0,0,0,0,0,0,0,0
0548.mp3,0,0,0,0,7.6923,33.3077,0,0,0,0,7.5385,7.6923,0,0,0,0,0,0,7.2308,41.3077,0,15.3846,5.4615,0,0,0,0,0,4.3846,0,0,0,3.7692,0
0549.mp3,7.6154,0,7.6923,11.3077,0,0,6.4615,7.6923,5.4615,10.1538,3.4615,0,0,0,0,0,4.1538,5.8462,11.6923,0,0,0,10.0769,4.1538,0,0,0,0,0,14.8462,0,7,0,3.3846
0550.mp3,10.6154,0,3.8462,23.2308,0,12.4231,8.2308,0,0,0,0,0,0,0,0,0,0,3.6154,29.3846,15.1538,0,0,4.3846,0,0,0,0,0,0,13.3077,0,0,0,0
0551.mp3,0,0,0,0,0,0,0,0,7.6923,7.6923,0,0,0,0,81.5385,0,0,0,5,0,0,25.3077,0,0,0,0,0,0,0,6,0,0,0,0
0552.mp3,5.3077,0,0,0,0,5.8462,6.5385,5.3077,18.6923,0,0,0,0,0,20.7692,0,0,7.6923,2.2692,0,0,0,0,5.6154,0,0,0,0,0,0,28.4615,0,0,0
0553.mp3,6.2308,0,25.6154,0,0,0,27.2308,0,0,33,0,6.3077,5.2308,0,0,0,0,0,6.8077,0,0,0,8.8846,14.4615,5.9231,3.8462,0,0,0,11.3846,0,0,0,0
0554.mp3,0,0,0,0,12.1538,10,0,0,0,0,14.5385,13.8462,0,7.6923,15.3846,20.6923,0,0,8,22.3077,0,17.6154,0,0,0,0,18.6923,0,16.8462,0,0,5.5385,14.3846,0
0555.mp3,0,5,37.8462,5.9231,0,0,5.9231,0,19,11.3846,5.6923,0,0,0,0,0,24.3846,0,0,0,0,0,0,0,0,0,0,0,0,8.3077,0,0,0,0
0556.mp3,0,0,5.4615,7.6923,0,0,0,9.2308,0,0,4.4615,0,0,0,3.4615,0,0,0,2.0769,0,0,0,8.5385,0,0,0,0,3.8462,0,0,67.2308,0,0,0
0557.mp3,0,7.4615,12.0769,13.0769,0,10.2308,8.3077,0,0,0,3.6923,0,0,0,20.7692,0,3.8462,0,0,13.8462,0,12.5385,15.8462,0,0,0,0,0,0,3.5385,0,16.5385,0,0
0558.mp3,0,0,0,0,6.9231,32.3846,0,0,0,0,5.3846,0,0,2.6923,6,0,0,0,5.5385,40.9231,0,22.5385,4.6154,0,0,0,0,0,18.7692,6.4615,0,5.3846,0,0
0559.mp3,0,0,0,30.6154,0,1.3077,0,3.8462,10.4615,0,15.7692,0,0,0,0,0,0,0,7.6923,0,0,0,3.2308,15.8846,0,0,0,0,0,7.6923,0,30.2308,0,0
0560.mp3,4.9231,3.6923,0,0,0,0,5.3077,0,5.1538,3.3846,0,0,6,0,0,0,0,7.0769,4.6154,0,0,0,5.7692,0,0,0,0,59.0769,2.7692,8.3846,12.3846,0,0,1.6923
0561.mp3,7.1538,0,7.0769,0,0,0,5.3077,4,0,6.0769,0,0,27.6923,0,2.3846,0,0,5.2308,4.0769,0,0,0,11.8462,6.3077,0,0,0,0,0,9.0385,0,0,0,0
0562.mp3,2.6923,2.5385,0,1.0769,0,0,0,7.6923,0,0,4.3846,0,7.6923,0,0,0,2.9231,0,7.6923,0,0,0,1.3846,1.0769,2,0,0,40.3846,0,12.5385,34.0769,5.7692,0,0
0563.mp3,7.3846,0,20.0769,0,7.6923,0,9.3846,0,6.1538,0,0,7.6923,0,7.6923,14.6923,0,0,0,0,24.9231,0,6.3077,0,0,0,0,0,0,8,6.9231,0,0,2.6923,14.3077
0564.mp3,0,0,0,0,0,23.7692,0,0,0,0,0,0,0,0,23.7692,0,0,0,0,56.2308,0,36.6154,0,0,0,0,0,0,0,0,0,13.8462,0,0
0565.mp3,0,0,0,0,8,14.2308,0,0,0,0,4.0769,6.0769,0,11.5385,25.4615,6.8462,0,0,7.2308,31,0,57.6154,0,0,0,0,0,0,22.7692,0,0,3,0,0
0566.mp3,0,0,0,0,0,0,0,7.0769,0,7.6923,10.5385,0,0,0,63.9231,5.7692,0,0,0,6,0,13.4615,0,0,0,0,0,0,3.8462,7.6923,0,4.6923,0,0
0567.mp3,0,1.6923,0,0,0,0,3.6154,7.6923,0,0,0,0,7.6923,0,0,0,7.3077,0,7.6923,0,0,0,7.6923,0,0,0,0,44.5,0,7.0769,38.0769,0,0,0
0568.mp3,0,0,3.3077,2.9231,0,25.4615,14.2308,0,0,0,2.9231,3.3077,0,0,3.6154,0,0,0,11.0769,35.3846,0,21.3846,7,0,2.3077,0,13.2308,0,0,0,0,7.6923,0,0
0569.mp3,23.8462,0,28.8462,6.3846,0,0,17.4615,0,13.4615,0,0,6.6154,0,0,0,0,6.3846,2.4615,0,0,0,0,7.7692,5.1538,0,0,0,0,0,21.3077,0,0,0,0
0570.mp3,25.6923,9.0769,0,3.0769,0,7.6154,11.1538,0,0,0,0,5.0769,0,0,0.73077,7.6923,0,0,7.6923,8.8462,5.9231,8.4615,13.3077,0,0,7.6923,42.5385,0,15.3462,15.3846,0,7.6923,29.3846,19.4615
0571.mp3,0,0,27.0625,0,0,0,0,0,0,0,5.1875,0,51.375,0,11.25,0,0,0,5.25,0,0,0,13.4375,5.1875,0,0,0,0,0,14.125,0,0,0,0
0572.mp3,0,0,0,33.9375,0,0,5.125,6.25,0,0,0,0,0,4,0,19.1875,0,0,0,3.5625,5.3125,0,1.875,0,0,0,0,0,0,5.875,0,21.3125,16.3125,0
0573.mp3,6,47.9062,4.875,18.6875,0,0,31.1875,0,0,1.1875,0,0,0,0,0,0,0,0,0,0,0,0,11.9375,23.375,0,6.25,2.3125,0,0,5.75,0,0,0,0
0574.mp3,0,14.9688,0,70.375,0,0,14.0625,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,17.6875,0.625,0,0,0,0,0,3.5625,0,0,3.3125,0
0575.mp3,0,0,0,23.875,0,0,1.875,19.4375,0,0,37.3125,0,0,0,0,2.875,1.875,0,6.125,0,0,0,7.6875,0,0,0,0,0,0,5.0625,2.4375,27.8125,0,0
0576.mp3,12.3125,10,0,32.9375,0,0,16.8125,0,0,15.25,0,0,0,0,0,0,1.0625,0,0,0,0,0,5.9375,25.75,6.75,0,0,0,0,6.0625,0,5.0625,0,6.25
0577.mp3,0,36.3125,0,30,0,0,17.9375,0,0,16.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6562,0,0,1.375,0,0,16.25,0,0,0,0
0578.mp3,7.3438,0,0,65.125,0,0,11.375,0,0,0,6.125,0,0,0,0,0,5.1875,3.3125,5.25,0,0,0,10.0625,11.3125,4.0625,0,0,0,0,4.375,0,25.3125,0,0
0579.mp3,1.1875,27.4375,0,41.9375,0,0,8.25,0,0,10.6875,0,0,0,0,0,0,0,0,3.375,0,0,0,11.25,28.4375,0,0,0,0,0,4.4375,0,14,6,0
0580.mp3,0,0,44.75,0,0,0,27.625,0,0,37,0,0,0,0,0,0,9.4375,0,0,0,0,0,4.8125,15.6875,0,0,0,3,0,6.25,0,0,0,0
0581.mp3,15.3125,3.625,0,23.1875,0,0,35.8438,0,0,0,3.625,0,0,0,0,0,0,0,14.25,0,0,0,22.4375,0,0,5.8125,0,0,0,4,0,23.6875,0,11.75
0582.mp3,6.25,8.75,0,48.125,0,9.75,5.875,0,0,0,10.6875,0,0,0,0,6.75,0,0,6.5,2.6875,0,0,12.4375,0,0,2.125,0,0,0,8.875,0,41.1875,0,1.7188
0583.mp3,0,0,11.625,6.1875,0,10.25,33.6562,0,6.25,0,0,0,0,0,0,0,1.625,0,6.25,17.1875,0,0,25.3125,0,0,0,0,0,0,2.9375,0,20.375,0,0
0584.mp3,6,45.9375,0,12.375,0,0,26.1875,0,0,0,0,0,0,0,0,0,0,5.875,0,0,0,0,1.6875,33.6875,6,6.25,0,0,0,0,0,0,0,0
0585.mp3,0,0,27.5625,0,0,7.625,0,6.25,12.375,4.0625,19.0625,0.5625,0,0,0,0,1.5625,0,0,0,0,0,20.25,0,0,0,0,0,0,3.125,0,4.875,0,0
0586.mp3,15.9375,0,0,26.5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,4.5625,4.875,0,6.25,0,0,0,9.9375,0,23,0,13.3125
0587.mp3,4.5,0,14.6875,13.25,0,0,5.8125,0,0,0,1.0625,0.5625,0,0,0,0,0.6875,10.875,6.9375,0,0,0,14.75,0,0,0,0,0,0,6.1875,49.3438,5.5,0,0
0588.mp3,0,0,16.3438,0,0,8.125,18.25,6.25,9.5625,3.4375,13.6875,0,0,0,0,0,0,0,7.5,4.9375,0,0,14.3125,0,0,0,4.4375,0,0,0,0,12.3125,0,0
0589.mp3,0,0,28.875,0,0,3.6875,43.5625,0,0,1.4375,28.5625,0,0,0,0,0,10.0625,0,6.1875,3.625,0,3.625,18.125,0,0,0,0,0,0,0,0,0,0,0
0590.mp3,6.0625,0,28.4375,5.8125,0,0,9.4375,0,5.375,43.5,0,0,0,0,0,0,0,0,4.9375,0,0,0,6.25,9,7.375,0,0,0,3.8125,0,0,5.1875,0,0
0591.mp3,14.625,18.4375,0,21,0,0,7.1875,0,5.6875,0,9.875,0,0,0,0,0,4.3125,0,5.9375,0,0,0,4.25,24.0625,5.625,0,0,0,0,5.875,0,0,0,0
0592.mp3,5.3125,0,3.125,37.875,0,5.875,19.0625,0,0,0,0,0,0,0,0,0,0,0,0,5.9375,0,0,22.8125,0,0,0,0,0,0,0,0,8.375,0,5.4375
0593.mp3,19.5,0,0,3.125,0,0,5.5625,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,8.6875,49.125,0,12.1875,0,0,0,6.25,0,8.9375,0,32.4375
0594.mp3,0,0,0,2.5625,0,0,0,22.75,13.25,0,8,0,5,9.4375,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3438,0,0,0
0595.mp3,0,0,0,4.4375,34.1875,16.0625,3.125,0,0,0,16.4375,12.5,0,9.625,20.875,4.25,0,0,0,18.75,0,7.4375,0,3.6875,0,0,0,0,23.875,0,0,22.0625,15.625,0
0596.mp3,0,0,4.3438,0,0,24.75,0,0,3.0625,0,39.25,0,0,0,0,17.5,0,0,0,9.375,0,14.0625,0.9375,0,0,0,0,0,19.625,0,0,0,19.5,0
0597.mp3,20,34.125,4.5,19.25,0,0,16,2.5625,0,1.1875,0,0,0,0,0,0,0,0,13.8125,0,0,0,1.5625,45.0938,0,0,0,0,0,11.0625,0,4.875,0,0
0598.mp3,0,0,0,0,0,51.125,7.6875,0,0,0,0,0,0,0,0,0,0,0,6.25,30.4375,0,15.5625,7.125,0,0,0,40.5,0,0,0,0,39.75,0,0
0599.mp3,3.875,0,0,0,0,0,0,6.25,0,0,0,0,0,0,26.5,0,0,5.8125,15.5625,0,0,0,4.6875,0,0,0,6.25,0,0,6.25,41.6562,13.875,0,0
0600.mp3,0,0,0,39.1875,0,0,8.2188,0,0,0,6.875,0,0,8.1875,0,17.6875,0,0,0,0,0,4.0625,4.875,0,0,0,0,0,19.6875,0,0,26.8125,37.25,0
0601.mp3,0,0,49.8333,0,0,7.3333,0,0,7.25,18.8333,0,0,0,0,0,0,6.75,0,4.6667,0,0,0,0,0,7.1667,0,0,0,0,7.75,0,0,0,0
0602.mp3,0,0,0,32,0,0,0,2.9167,0,0,26.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.75,0,0
0603.mp3,11.9167,0,10.3333,5,0,36.4167,19.5833,5.3333,0,0,0,0,0,0,0,0,7.9167,0,15.5,24.75,0,0,35.5,0,0,0,0,0,0,0,0,6.4167,0,0
0604.mp3,3.5833,0,0,0,0,88.25,6.25,0,0,0,0,0,0,0,0,0,0,0,3.5833,29.5833,0,16.3333,0,0,0,0,0,0,0,0,0,0,0,0
0605.mp3,6.0833,39,7.6667,17,0,0,20,0,0,8.5,0,0,0,0,0,0,0,7.8333,0,0,0,0,0,45.4167,0,0,0,0,0,16,0,0,0,0
0606.mp3,0,0,0,0,25.8333,22.9167,0,0,0,0,8.3333,13,0,10.6667,59.4167,3,0,0,0,21.75,8.3333,86.3333,0,0,0,0,0,0,41.6667,0,0,8.3333,8.3333,0
0607.mp3,0,0,0,13.1667,0,26.25,0,0,0,0,27.4167,0,0,0,0,0,0,0,0,15.1667,0,8,0,0,0,0,0,0,0,0,0,43.75,0,0
0608.mp3,2.8333,36.25,0,2.5,0,0,18.0833,0,0,0,0,0,0,0,0,0,0,0,6.75,0.66667,0,0,6.6667,27.8333,0,0,4.3333,0,0,7.4167,0,24.8333,7.9167,3.1667
0609.mp3,0,33.5,0,58.4167,0,0,14.0833,0,0,0,0,0,0,0,0,0,3.9167,0,7.8333,0,0,0,4.0833,26.0833,0,0,0,0,0,0,0,20.8333,2.6667,0
0610.mp3,0,0,0.75,0,0,0,0,0,63.6667,0,25,0,0,0,0,0,0,0,0,0,0,0,0.41667,0,0,0,0,0,0,0,0,4.6667,0,0
0611.mp3,20.4167,4.6667,0,0,0,14.4167,0,0,0,0,27.5,0,0,0,0,23.8333,0,0,0,0,0,0,4.3333,6.8333,0,0,0,3.9167,67.3333,0,0,0,37.8333,0
0612.mp3,7.4167,0,44.8333,21.4167,0,0,6.4167,0,4.4167,0,21.3333,0,0,0,0,0,15.5833,0,6.9167,0,0,0,22.3333,7.1667,0,0,0,0,0,4.6667,0,7.5833,0,0
0613.mp3,0,0,24.6667,19.9167,0,0,7.8333,0,12.9167,0,0,0,0,0,0,0,16.6667,0,4.1667,0,0,0,21.5833,7.3333,0,0,0,0,0,2.5833,0,0,0,0
0614.mp3,14.8333,8.3333,0,40.1667,0,0,34.4167,0,0,0,0,0,0,0,0,0,0,0,6.1667,0,0,0,16.4167,11.6667,0,0,0,0,0,26.75,0,38.25,0,10.75
0615.mp3,2.3333,0,0,7,0,69.0833,7.5833,0,8.3333,0,11.9167,0,0,0,0,0,0,0,8,7.8333,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0
0616.mp3,0,0,26.8333,30.25,0,0,8.3333,0,15.75,0,13.5833,0,0,0,0,0,11.1667,0,0,0,0,0,16.5,5.25,0,0,0,0,0,11.5,0,6.5833,0,0
0617.mp3,7.75,43.75,0,0,0,5.1667,16.6667,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,15.25,36,5.5,0,0,0,8.3333,15.6667,0,0,3.25,0
0618.mp3,4.9167,17.3333,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8333,0,0,0,0,43.4167,2.0833,0,0,0,0,7.6667,0,3.0833,0,0
0619.mp3,0,21.8333,16,5.75,0,0,31.0833,0,0,18.4167,0,0,0,0,0,0,0,0,0,0,0,0,12.5833,8.3333,0,0,5,0,0,0,0,10.3333,0,0
0620.mp3,0,21.1667,0,52.4167,0,0,10.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7.25,21.6667,0,0,0,0,0,11.6667,0,29.0833,0,0
0621.mp3,2.6667,0,7.4167,26.25,0,8.3333,0,0,5.9167,0,14.3333,0,0,0,0,0,0,0,5.5833,2.6667,0,0,33.75,0,0,0,3.8333,0,0,7.9167,0,15.75,0,0
0622.mp3,0,2.9167,0,24.3333,0,0,0,19.5,15.9167,0,0,0,0,0,1.4167,0,0,0,7.5833,0,0,0,0,13.3333,0,0,0,0,0,12.1667,0,8.0833,0,16
0623.mp3,7.5,0,16.3333,0,0,7.5,18.6667,0,0,0,16.0833,0,0,0,0,0,3.4167,0,8.3333,0,0,7.6667,5.9167,0,3.1667,0,0,0,0,0,0,17.4167,0,0
0624.mp3,7.1667,0,4.0833,5.5,0,11.9167,9.25,7.9167,0,0,10.5833,0,0,0,0,0,0,0,9.5,10.5,0,0,12.0833,6.5,0,0,0,0,15.6667,0,0,0,10.25,0
0625.mp3,0,38.75,0,38.9167,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75,0,0,0,0,0,4.5,0,0,0,0
0626.mp3,10.8333,0,7.25,15.1667,0,32,10.0833,0,0,0,5,0,0,0,0,0,3.4167,0,0,7.75,0,0,15.3333,0,0,0,0,0,0,7.0833,0,0,0,0
0627.mp3,27.6667,37.25,0,18.5833,0,0,21.1667,0,0,0,2.5,0,0,0,0,0,2.6667,0,0,0,0,0,0,29.4167,0,0,0,0,0,21.25,0,0,8.3333,0
0628.mp3,0,26,7.3333,13.8333,0,0,15.9167,0,0,11,5.6667,0,0,0,7.0833,0,0,0,0,0,0,0,22,38.1667,0,0,0,0,2.5,0,0,0,14.75,0
0629.mp3,8.3333,2.3333,12,7.6667,0,0,14.4167,0,8.3333,0,0,0,0,0.66667,0,0,14.0833,0,7.6667,0,0,0,31.4167,0,0,0,0,0,0,0,0,7.9167,0,0
0630.mp3,0,0,0,22.3333,0,0,0,0,15.1667,0,7.3333,0,0,0,0,0,0,0,0,0,0,0,0,7,33.75,0,0,0,0,0,0,0,0,0
0631.mp3,0,0,32.7692,9.9231,0,0,11.6154,0,0,3.8462,0,0,0,0,0,0,20.1538,0,0,0,0,0,17.2308,0,0,0,0,0,0,0,0,0,0,0
0632.mp3,0,0,0,5.5385,9.8462,9.7692,0,0,0,3.8462,7.1538,6.6154,0,7.6923,10.0769,0,0,0,0,8.7692,0,33.2308,0.61538,0,0,0,0,0,10.2692,0,0,13.9231,0,0
0633.mp3,0,0,0,32.5385,0,0,0,2.6154,0,3.8462,14.7692,0,0,0,0,0,0,0,0,0,0,0,7.2308,0,0,0,0,0,0,0,30.1538,0,0,0
0634.mp3,0,0,0,0.46154,0,13.8462,0,0,0,3.8462,0,7.1538,0,0,33.6923,0,0,0,0,16.5,0,28.3846,0,0,0,0,0,0,0,0,0,0,0,0
0635.mp3,0,7.9231,0,17.3462,0,0,0,0,0,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92308,0,0,0,48.8462,0,4.3846,0,0,0,0
0636.mp3,0,0,57.8462,0,0,0,1.9231,0,0,26.2308,1.1538,0,0,0,0,0,10.3846,0,0,0,0,0,0.69231,0,0,0,0,0,0,0,0,0,0,0
0637.mp3,8.2692,9.6154,0,12.7692,0,0.76923,4.6923,0.76923,0,0,9.3846,0,0,0,0.76923,0,0,0,5.6923,0,0,0,0,8.5385,0,8.6154,0,0,0,6.6923,0,0,0,22.1538
0638.mp3,0,27.5385,0,25.6154,1.4615,0,5.3846,1,0,3.8462,0,0,0,2.3077,0,2.3077,0,0,5.1538,0,0,0,0,8.3846,0,0,0,0,3.8462,0,0,5.1538,6.4615,0
0639.mp3,0,0,10.9231,0,0,0,18.8462,0,0,3.8462,0,0,0,0,0,0,8.0769,0,0.84615,0,0,0,24.9615,0,0,0,0,0,0,17.6154,0,0,0,0
0640.mp3,0,0,0,31.6538,0,0,0,0,6.8462,11.5385,7.3077,0,0,0,0,0,0,0,0,0,0,0,3.3846,0,6.8462,0,0,0,0,0,0,0,0,0
0641.mp3,7.6923,5.6923,7.6923,0,0,0,7.5385,0,1.2308,3.8462,0,0,7.6154,0,0,0,0,0,5,0,0,0,6.3077,0,0,0,0,0,0,0,65.8462,0,0,0
0642.mp3,0,0,0,42.8462,0,7,0,0,0,3.8462,13.9231,0,0,0,0,4.5385,0,0,0,0,0,0,0,6.0769,0,0,0,0,0,3,0,18.2308,0,0
0643.mp3,0,0,0,0,12.7308,11.1154,1.4615,0,0,3.0769,7.6923,0,0,0,35.3077,19.8846,14.9231,0,0,13.7692,0,47.3077,0,0,0,0,0,0,14.7308,0,0,5,0,0
0644.mp3,0,0,0,0,6.3846,0,0,0,0,0,0,10.2308,0,3.8462,45.7692,10.1538,0,0,0,0,2.0769,20.5385,7.6923,0,0,0,0,0,17.0769,0,0,0,3.8462,0
0645.mp3,0,2.2308,47.6923,0,0,0.30769,32.5385,0,0,26.7692,0,0,0,0,0,0,6.5385,0,0,0,0,0,2.5385,0,0,0,0,0,0,0,0,0,0,0
0646.mp3,0,0,0,7.6923,0,3.1154,0,0,0,9.6923,0,0,0,0,28.1923,13.6154,2.3077,0,0,1.6154,0,37.9615,6.8462,0,0,0,0,0,0,0,0,6.6923,1.4615,0
0647.mp3,0,0,0,8.9231,0,4.3077,0,0,0,3.8462,0,0,0,0,19.8462,0,0,0,0,18.7692,0,27,4.3077,0,0,0,0,0,0,0,0,0,1.6923,0
0648.mp3,0,0,0,5.4615,0,29.6538,11.3077,0,0.30769,3.8462,0,0,5.4615,0.76923,0,0,0,0,16.6154,22.5385,0,0,6.3846,0,1.6923,0,0,0,0,0,0,0,0,0
0649.mp3,1,0,3.6154,27.5769,0,11.0769,7.3077,0,0,2.3077,0,0,0,0,0,0,2.0769,0,5.6923,0,0,0,19.6154,0,0,0,0,0,0,0,0,12.3846,0,7.6923
0650.mp3,0,18.0769,0,9.8462,0,0,7.6923,0,3.8462,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,1.1538,0,0,0,0,8.4615,0,0,0.92308,0
0651.mp3,0.15385,0,32.0769,0.76923,0,0,0,0,2.3462,13.2308,0,0,0,0,0,0,21.8462,0,0,0,0,0,9.5385,0,0,0,0,0,0,0,0,0,0,0
0652.mp3,0,0,25,0,0,5.3846,0,0,0,8.4231,9.8462,0,0,0,6.6154,7.6923,4.5385,0,0,1.9231,0,27.3077,5.6154,0,0.76923,0,0,0,12.9231,0,0,0,7.6923,0
0653.mp3,0,3.6923,0,48.1923,0,0,0,0.92308,5.3077,3.8462,1.9231,0,0,0,0,0,0,0,0,0,0,0,6.5385,0,0,0,0,0,0,0,0,0,0,0
0654.mp3,0,8.5385,0,37.1923,0,0,0,0,0,3.0769,0,0,0,0,13.3077,0,0,0,6.4615,0,0,0,0,8.7692,0,0,0,5.8462,0,7.0769,1.2308,0.76923,1.9231,0
0655.mp3,0,0,0,0,0,1,0,0,0,2.3077,0,0,0,0,15.5769,0,0,0,0.76923,0,0,0,0,0,0,0,0,0,0,0,49.0769,0,0,0
0656.mp3,0,2.4615,0,59.5385,0,0,0,0,0,3.8462,0,0,0,0,0,0,0,0,4.3077,0,0,0,12.4615,4.4615,0,0,0,0,0,0,0,11.0769,0,0
0657.mp3,14.6923,0,2.9231,37.9231,0,0,8.2308,0,0,3.8462,0,0,0,0,0,0,7.1538,0,0,0,0,0,12.6923,0,0,0,0,0,0,7.6923,0,2.5385,0,0
0658.mp3,0,0,7.9231,0,0,0.61538,7.6923,0,14.8462,3.8462,7.1538,0,0,0.76923,0,6.3077,11.4615,0,0,7.5385,0,0,21.3077,0,0,0,0,0,0,0,0,0,0,0
0659.mp3,0,0,16.3846,2.3462,0,0,5.6154,0,7.6923,3.8462,2.7692,0,0,0,0,0,6.9231,0,0,0,0,0,12.0385,0,0,0,0,0,0,14.5385,0,0,0,0
0660.mp3,8,15.0769,4.3846,50.6538,0,0,10.8462,0,0,3.8462,0,0,0,0,0,0,5.6154,0,6.2308,0,0,0,13.2308,0,0,0,0,0,0,7.3846,0,6.7692,0,7.6923
