Gif,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Confusion,Craving,Disgust,Empathic Pain,Entrancement,Excitement,Fear,Horror,Interest,Joy,Nostalgia,Relief,Romance,Sadness,Satisfaction,Sexual Desire,Surprise
0998.mp4,-0.036954,0.1923,-0.077299,0.37897,-0.013891,-0.065641,-0.024432,-0.02483,-0.043178,-0.036012,-0.061865,-0.019773,-0.086901,-0.031919,-0.04328,-0.046103,-0.079271,-0.063056,-0.11286,0.17001,0.051869,-0.021185,-0.030336,-0.05899,-0.04413,-0.050568,-0.0069233
0999.mp4,-0.038107,-0.057109,-0.07691,-0.1206,-0.013158,0.0178,-0.10751,0.059044,-0.042573,-0.035623,-0.061444,-0.018827,0.49681,-0.030641,-0.042848,-0.046746,-0.078597,-0.063246,-0.11234,-0.079689,-0.031012,-0.020095,-0.028211,-0.050375,-0.044577,0.19978,-0.006866
1000.mp4,0.060855,0.18452,-0.081875,0.54437,-0.016942,-0.067167,-0.023875,-0.032088,-0.049133,-0.040758,-0.064607,-0.026929,-0.089351,-0.033479,-0.045457,-0.044293,-0.081836,-0.06456,0.050272,-0.00083569,-0.037642,-0.026511,-0.035765,-0.062933,-0.033927,-0.055688,-0.0079025
1001.mp4,-0.045388,-0.058992,0.088321,-0.20575,0.0082565,0.26524,0.057974,0.057057,-0.044324,-0.037133,0.019359,-0.021531,-0.087933,-0.032624,-0.044903,0.03759,0.50307,0.019548,-0.030726,-0.080991,-0.032111,-0.018996,-0.030969,-0.056346,-0.042446,-0.052568,-0.0089687
1002.mp4,-0.046656,-0.055935,-0.07608,0.21347,-0.012477,-0.064745,-0.023403,-0.022949,-0.040798,-0.034615,-0.060774,-0.017468,-0.085565,-0.030531,-0.04165,-0.047103,-0.077948,-0.062756,-0.028087,-0.07863,-0.029908,0.06401,-0.028156,-0.058278,-0.046487,-0.048909,0.49382
1003.mp4,-0.02395,-0.058954,-0.078132,-0.038349,-0.016959,-0.067906,-0.10855,-0.026725,0.037791,0.1283,-0.062759,-0.022702,-0.087679,-0.029589,-0.045544,-0.046414,-0.079148,-0.064793,-0.031107,0.0019132,0.71683,-0.020029,-0.034096,-0.062404,-0.040502,-0.052115,-0.091355
1004.mp4,-0.043477,-0.056821,-0.081625,-0.12652,0.052425,0.12589,-0.11352,-0.035486,-0.045602,-0.02104,-0.062611,-0.024052,0.15004,-0.086438,-0.035854,-0.042823,-0.015419,-0.043936,0.060377,-0.08117,-0.029111,-0.049694,-0.028772,0.58428,-0.062669,-0.052961,-0.084948
1005.mp4,0.03163,0.19451,-0.075567,0.13466,-0.022483,0.021112,-0.018065,-0.020433,-0.033174,-0.03308,-0.058268,-0.015182,-0.081748,-0.023122,0.2141,0.032144,-0.073653,-0.064166,0.058502,-0.076807,-0.029069,-0.016246,-0.027604,-0.056725,-0.050642,-0.046713,-0.0035458
1006.mp4,0.11632,-0.053627,0.17452,-0.11195,-0.024173,-0.05941,0.3185,-0.016666,-0.027351,0.22057,-0.055364,-0.013155,-0.078719,-0.019423,0.053103,0.028179,-0.070199,-0.064021,0.39562,-0.074412,0.056779,-0.013091,-0.026389,-0.052479,0.027407,-0.045106,-0.085093
1007.mp4,-0.013826,-0.065213,0.084582,-0.12599,-0.024628,-0.07168,-0.028983,-0.033816,-0.05597,0.039804,-0.066719,-0.030672,-0.092438,-0.034433,0.1979,-0.042684,-0.083731,-0.065913,0.46352,-0.086215,-0.03858,-0.025781,-0.039652,-0.069018,0.13807,-0.058117,-0.010978
1008.mp4,-0.024741,-0.05938,-0.078808,-0.2051,-0.02545,-0.06844,-0.1091,0.056989,-0.046224,0.045718,-0.062434,-0.020948,-0.08796,-0.029105,-0.045129,0.036482,-0.078637,-0.065199,-0.030707,-0.081702,-0.032879,-0.019266,0.057937,-0.05462,-0.039845,0.94662,-0.092355
1009.mp4,0.11709,-0.08737,-0.096444,0.19231,-0.015059,-0.085695,-0.12585,-0.060274,-0.011726,-0.061863,-0.080297,-0.058212,-0.10896,-0.050707,-0.074835,0.30336,-0.099283,-0.069468,-0.13842,-0.10322,-0.058019,-0.042937,-0.055257,-0.080549,0.097926,-0.079626,-0.10566
1010.mp4,-0.057717,0.27061,-0.081622,0.53966,-0.014139,-0.067053,0.053128,0.050262,-0.053545,-0.038993,0.016955,-0.027783,-0.093829,-0.046969,-0.049547,0.041934,-0.0036768,-0.061041,0.13243,0.081857,-0.035921,-0.029184,-0.035662,0.017074,-0.037139,-0.056773,0.15647
1011.mp4,-0.039862,0.026778,-0.076616,0.37988,-0.010374,-0.064876,-0.10687,0.059639,-0.041515,-0.034974,0.022241,-0.018567,-0.085884,-0.031027,-0.0419,-0.046937,-0.078359,-0.0627,-0.028426,0.0043342,-0.030431,-0.019706,-0.029845,-0.05708,-0.045785,-0.049437,0.076983
1012.mp4,0.19403,0.0060712,-0.092158,0.032766,-0.019613,-0.080071,-0.12052,-0.047524,-0.079458,-0.051811,-0.073029,-0.048642,-0.10131,-0.041941,-0.063254,0.29465,-0.0907,-0.068307,0.12112,-0.01206,-0.048344,-0.031593,-0.049458,-0.074808,-0.0033986,-0.07224,-0.10189
1013.mp4,-0.051313,-0.058626,0.0051394,-0.039037,-0.01803,-0.068044,-0.026067,-0.026562,0.03717,-0.038058,0.020343,-0.022972,-0.088225,-0.031085,0.20386,-0.045971,0.0035311,-0.064365,0.302,-0.081455,-0.032832,-0.020448,-0.034414,-0.061209,-0.040543,-0.052374,-0.091713
1014.mp4,-0.014494,-0.055111,-0.076536,-0.12041,-0.035783,0.098974,-0.10873,-0.022027,-0.042563,-0.035569,0.022581,-0.02037,-0.086086,-0.025661,-0.044025,0.033975,0.34032,0.60119,-0.028855,-0.07936,-0.029738,0.067489,-0.031832,-0.062747,-0.044427,-0.050601,-0.091167
1015.mp4,-0.048371,-0.057407,-0.07703,0.12876,-0.030035,0.098136,-0.10848,-0.025175,-0.044111,-0.037919,0.18768,-0.020978,0.079651,-0.027049,-0.045516,-0.047381,0.0054413,0.18447,-0.030536,-0.080772,-0.032006,-0.017476,-0.031328,-0.05886,-0.041478,-0.051335,0.24178
1016.mp4,-0.039668,-0.060813,-0.084084,-0.20562,-0.0091759,-0.069397,-0.027374,-0.026991,0.28289,0.048033,-0.061449,-0.028437,-0.0888,-0.030687,-0.043464,-0.050375,-0.078033,-0.064857,-0.11322,-0.082357,-0.03269,-0.015836,0.63348,-0.061385,-0.036765,-0.058394,-0.094788
1017.mp4,-0.049526,-0.057526,-0.077512,0.46201,-0.0055995,-0.065017,-0.10794,0.058368,-0.043457,-0.035378,-0.061923,-0.020223,-0.087087,-0.034045,-0.042954,-0.04572,0.17001,-0.062006,0.053987,-0.079748,-0.031167,-0.021681,-0.031907,-0.05551,-0.044666,-0.050497,0.076486
1018.mp4,-0.045685,-0.059602,0.087943,-0.20648,-0.01414,-0.069689,-0.11029,-0.028231,0.28474,0.12707,-0.063714,-0.024064,-0.089038,-0.030454,0.20211,-0.045574,-0.080098,-0.06516,0.050803,-0.082537,-0.03402,-0.019832,-0.033756,-0.061797,-0.037518,-0.053557,-0.092772
1019.mp4,-0.043712,-0.05897,-0.077955,-0.20597,0.032027,0.098006,-0.11242,0.05893,-0.046336,-0.040876,0.18818,0.057925,0.32577,-0.021035,-0.050928,-0.048336,0.1718,0.26259,-0.1167,-0.084584,-0.034859,0.054891,-0.034695,-0.050396,-0.039047,-0.054532,0.15929
1020.mp4,-0.050511,-0.057949,0.25566,-0.12177,-0.022086,0.015181,0.3909,-0.025568,-0.045255,0.045764,-0.062365,-0.021167,-0.087661,-0.029155,0.037766,0.036598,-0.078701,-0.064884,0.21931,-0.081068,-0.032192,-0.019078,-0.030016,-0.059145,-0.041101,-0.052002,-0.091738
1021.mp4,0.071429,-0.064575,-0.08236,-0.1156,-0.036266,0.023549,-0.018238,-0.036754,0.039518,-0.041314,0.11623,-0.030544,-0.0015144,-0.025546,0.043267,0.13378,0.099135,0.11598,-0.11616,-0.086245,-0.038487,0.069356,-0.035641,0.14263,-0.032011,-0.057994,0.088946
1022.mp4,-0.02716,-0.057939,0.74059,-0.2041,-0.016985,-0.066569,0.21035,-0.024864,-0.043663,0.37286,-0.061584,-0.019228,-0.086773,-0.029795,-0.043316,-0.046912,-0.078293,-0.064016,-0.11278,-0.080267,-0.031604,-0.019527,-0.026489,-0.060349,-0.042956,-0.051252,-0.090907
1023.mp4,-0.05552,-0.059643,0.012076,-0.11595,-0.021965,-0.069828,0.16196,-0.028078,0.042282,0.14205,-0.063974,-0.024733,0.092352,-0.030679,0.13334,-0.045463,-0.080441,-0.065389,0.15653,0.0081106,-0.034103,-0.020636,-0.035182,-0.058904,-0.037687,-0.053865,-0.092857
1024.mp4,-0.043516,-0.060778,-0.079221,-0.025865,0.073922,-0.069471,-0.11257,0.24538,0.26993,-0.040886,0.11742,-0.026173,0.090104,-0.028064,-0.050899,-0.045809,-0.081134,-0.068159,-0.026518,-0.084789,-0.03533,-0.027112,-0.034764,-0.049299,-0.038029,-0.055677,-0.092404
1025.mp4,-0.037552,0.12129,0.55701,-0.20686,-0.022351,-0.06942,0.4348,-0.028355,-0.048885,0.32426,-0.063938,-0.023576,-0.089618,-0.031924,-0.047778,-0.044936,-0.08075,-0.065011,-0.025104,-0.082957,0.056592,-0.021748,-0.030558,-0.06185,-0.037688,-0.054363,-0.092958
1026.mp4,-0.054399,-0.056631,-0.081804,-0.20961,0.33843,0.31245,-0.021296,-0.046362,-0.064192,-0.028321,0.029666,-0.026568,0.17783,0.096734,-0.038979,-0.040181,0.36002,0.59602,-0.10955,-0.080308,0.14876,-0.025892,-0.034082,0.289,-0.039758,-0.050744,-0.090051
1027.mp4,-0.039333,-0.057171,0.10456,-0.15843,-0.012361,0.025937,-0.016342,-0.024142,-0.042233,-0.035024,0.34768,-0.019335,-0.086355,-0.032112,-0.04211,0.044281,0.28472,-0.062536,0.069769,-0.079353,-0.030749,-0.020446,-0.03029,-0.056304,-0.045345,-0.050154,0.00092262
1028.mp4,-0.043085,-0.062537,0.0074111,-0.20776,0.0027019,-0.07237,0.069987,0.061652,0.039733,0.052257,0.11684,-0.028846,-0.090486,-0.031507,-0.0019646,0.13406,0.01065,-0.066224,0.15671,-0.08407,-0.034461,-0.016405,0.37584,-0.057301,-0.03492,0.1225,-0.0054432
1029.mp4,0.040231,0.3073,-0.076098,0.1646,-0.016561,-0.060906,0.26224,-0.020871,-0.033334,-0.032502,-0.058474,-0.014969,-0.082254,-0.026491,-0.035278,-0.049975,-0.074996,-0.062904,-0.017228,0.19582,-0.029319,-0.019234,-0.026797,-0.054584,-0.051424,-0.0469,-0.086445
1030.mp4,0.033683,-0.057271,0.19741,-0.20081,-0.020083,-0.063654,0.26049,-0.023319,0.054462,-0.035863,0.21239,-0.015029,-0.083872,-0.025868,0.23318,-0.047852,-0.076237,-0.064269,-0.019879,-0.078661,0.059684,-0.019784,-0.024715,-0.05334,-0.047423,0.043384,-0.087729
1031.mp4,-0.046927,0.21374,-0.078257,0.29411,-0.019341,-0.067647,0.072348,-0.026667,-0.046163,-0.037961,-0.017699,-0.022506,-0.088476,-0.032173,0.13575,-0.045369,-0.080327,-0.064038,-0.11475,0.19116,-0.032966,-0.021765,-0.033085,-0.059051,-0.040869,-0.052429,-0.091581
1032.mp4,0.050673,0.30812,-0.075133,-0.10764,-0.049106,-0.069362,0.17028,-0.02244,-0.035152,-0.038517,-0.059373,-0.018328,-0.082078,0.0028395,-0.041191,-0.055351,-0.069747,-0.071367,-0.01957,0.64792,0.059572,-0.005665,-0.028575,-0.016255,0.047466,-0.048955,-0.089891
1033.mp4,-0.04358,-0.057398,-0.077254,0.43138,-0.020975,-0.072197,-0.10938,0.33592,-0.046701,-0.040602,0.027692,-0.023826,-0.08765,0.080313,-0.04839,-0.049474,-0.076686,-0.068276,-0.11506,-0.082211,-0.033337,-0.010497,-0.033603,-0.015739,-0.036807,-0.05282,-0.0026558
1034.mp4,0.053244,0.22158,-0.072401,-0.19453,-0.038586,0.027771,0.17449,-0.016254,-0.026364,-0.032125,-0.055532,-0.01098,-0.0779,0.092543,-0.033279,0.12431,-0.06711,-0.068119,-0.013983,0.65267,-0.026343,-0.0048963,-0.022429,-0.012612,0.2188,-0.043647,-0.086022
1035.mp4,0.023491,0.035398,-0.076816,-0.20175,-0.048199,-0.068118,0.34825,-0.028758,-0.040338,0.052828,0.029369,-0.023348,0.27645,0.091409,-0.044014,-0.055805,-0.074574,-0.069179,0.070739,-0.081782,-0.032361,-0.0056002,-0.03087,0.18699,-0.041866,-0.05211,-0.00094262
1036.mp4,-0.04731,0.12275,-0.078355,0.43031,-0.011359,-0.067414,0.07231,0.1547,-0.046636,-0.037726,-0.063236,-0.022222,-0.088582,-0.033357,-0.045866,-0.045008,-0.080729,-0.063397,-0.11466,0.1003,-0.032953,-0.02174,-0.032036,-0.054637,-0.040767,-0.052431,0.090127
1037.mp4,0.43133,-0.065511,0.10333,-0.18648,-0.022762,0.31206,0.32652,-0.023543,-0.017666,-0.032766,-0.054373,-0.011136,-0.073261,-0.012078,-0.018608,0.034601,0.25085,-0.065573,-0.011053,-0.075623,-0.034515,-0.02157,-0.020796,-0.048279,-0.051333,-0.044013,0.013302
1038.mp4,-0.023143,-0.056961,-0.075682,-0.20363,-0.019355,-0.066436,-0.10726,0.066629,-0.042222,-0.036653,0.029395,-0.016132,0.095612,-0.028101,0.04732,0.13537,-0.077807,-0.064342,-0.11263,-0.079842,-0.031263,-0.019226,0.069043,-0.051282,-0.043862,0.49591,0.0006002
1039.mp4,-0.049463,0.21209,-0.079523,0.51983,-0.016317,-0.068599,0.070911,0.062138,-0.049164,-0.039136,-0.064382,-0.024605,-0.09009,-0.034792,-0.047884,0.046916,0.0088273,-0.063845,0.065582,0.18981,-0.034368,-0.023543,-0.034245,-0.056655,-0.038334,-0.054213,-0.092628
1040.mp4,-0.044884,-0.058138,0.0131,-0.11412,-0.020013,-0.068247,0.072926,-0.025939,0.045511,0.053126,0.028445,0.023766,-0.087558,-0.029098,-0.045517,0.044106,-0.078688,-0.064867,0.38591,-0.081101,-0.032401,-0.018715,-0.031368,-0.060334,-0.040766,-0.052031,0.090075
1041.mp4,0.035916,-0.054731,-0.074975,-0.015957,-0.021537,0.21177,0.081332,-0.019105,0.059674,-0.031863,-0.05742,-0.013293,-0.080919,-0.022935,-0.034302,0.13019,0.017913,0.027174,-0.016136,-0.075944,-0.028149,0.16544,-0.02505,-0.055694,-0.052699,-0.045684,0.18668
1042.mp4,-0.046553,-0.054655,-0.07722,-0.20412,0.20443,0.20508,-0.10705,0.054739,-0.055985,-0.036887,0.030487,-0.021999,0.0057147,-0.035774,-0.042556,-0.046849,0.55752,0.12577,-0.020836,-0.078597,-0.032367,-0.0015701,-0.03292,-0.043314,-0.032461,-0.048312,0.17945
1043.mp4,-0.050248,0.032346,-0.078016,0.65799,-0.01691,-0.067495,-0.018373,-0.026303,-0.0458,-0.037517,-0.062873,-0.021669,-0.088177,-0.031924,-0.04561,0.045303,-0.080001,-0.063866,-0.11433,0.23694,0.058364,-0.021011,-0.031352,-0.05528,-0.041292,-0.052129,0.090249
1044.mp4,-0.05063,-0.05768,-0.077532,-0.11403,-0.008399,-0.064997,-0.017503,-0.024954,-0.04373,-0.035547,-0.062031,-0.020171,0.91243,-0.03393,-0.043481,-0.045577,0.01066,-0.062275,-0.11293,-0.080121,-0.031372,-0.022714,-0.030781,-0.045749,-0.044548,-0.05082,0.00067748
1045.mp4,-0.03686,-0.058389,-0.07788,-0.023292,-0.009386,-0.067059,-0.017758,-0.026222,0.22739,0.053553,-0.062493,-0.021664,-0.087664,-0.031424,-0.044945,-0.045976,-0.079578,-0.063742,-0.023043,0.0099907,0.42208,-0.02062,-0.032432,-0.059329,0.049321,-0.051642,-0.091129
1046.mp4,-0.049381,-0.057371,-0.077478,0.6137,0.0011161,-0.063143,-0.1075,0.066483,-0.042606,-0.033932,-0.061527,-0.019077,-0.086902,0.053038,-0.041431,-0.044992,-0.080743,-0.060359,-0.020967,0.01185,-0.03052,-0.023761,-0.030755,-0.057553,-0.04668,-0.049813,0.0015528
1047.mp4,0.12271,0.040707,-0.071853,0.62901,-0.0073996,-0.050693,-0.090254,-0.010769,-0.014251,-0.023173,-0.051153,-0.0033932,-0.072789,-0.019046,-0.019443,-0.056919,-0.067111,-0.060274,-0.0068788,0.021987,-0.022219,-0.014146,-0.019511,-0.047238,0.022238,-0.037567,-0.078814
1048.mp4,-0.03111,-0.05811,0.37662,-0.20437,-0.019753,-0.067354,-0.017284,-0.025297,0.046583,0.37215,-0.061898,0.069921,-0.087028,-0.029064,0.0012954,-0.047241,-0.078261,-0.06459,0.15941,-0.080657,-0.03202,-0.018949,-0.030199,-0.062246,0.048948,-0.051761,-0.091251
1049.mp4,-0.050431,0.12275,-0.079023,0.42885,-0.023157,-0.069976,0.069998,0.15066,-0.050109,-0.039828,-0.064744,-0.025947,-0.091193,0.068267,-0.049461,0.043732,-0.081291,-0.065492,-0.11587,0.098016,-0.034413,-0.016697,-0.033016,0.064466,-0.036762,-0.055009,0.087767
1050.mp4,0.11142,0.036314,0.19792,-0.10262,-0.021043,-0.057146,0.31402,-0.016862,-0.02369,-0.029285,-0.0095099,-0.01026,-0.077338,-0.019151,0.063342,-0.054644,-0.069876,-0.063467,0.35114,-0.073834,-0.027061,-0.015029,-0.022828,-0.050745,-0.057892,-0.043388,0.098665
1051.mp4,-0.024717,-0.057473,0.013949,-0.2036,-0.019599,-0.065728,-0.10725,-0.024016,-0.04231,-0.035562,-0.061206,-0.017505,0.0046189,-0.029726,-0.042438,-0.046884,-0.078037,-0.063718,-0.021233,-0.079733,-0.031039,-0.019923,-0.023854,-0.055664,-0.044399,0.76776,-0.090328
1052.mp4,-0.040676,-0.05765,0.1044,-0.20438,-0.023955,-0.067568,-0.1081,-0.025148,-0.043823,0.053589,0.30152,-0.021418,-0.086883,-0.02849,0.22811,-0.047268,-0.078224,-0.064786,0.15922,-0.080526,-0.031939,-0.018532,-0.033012,-0.061712,-0.042218,-0.051244,-0.0001679
1053.mp4,-0.022019,-0.057895,-0.078901,-0.20334,-0.017734,-0.067211,-0.1077,-0.024227,-0.043989,0.055639,-0.060608,0.70695,-0.086242,-0.026974,-0.042094,0.041488,-0.076517,-0.064899,-0.11181,-0.080194,-0.031129,-0.016214,-0.025344,-0.052032,-0.042073,-0.05265,-0.00083751
1054.mp4,-0.026525,-0.058585,-0.082788,-0.20272,0.0095768,-0.067076,-0.10722,-0.022455,-0.04259,-0.031508,-0.060045,-0.024284,-0.085596,-0.028329,0.052858,-0.053119,-0.075415,-0.064425,-0.018622,-0.079369,-0.02928,-0.011985,0.69748,-0.062238,-0.044183,0.034983,-0.093304
1055.mp4,-0.030409,-0.058709,-0.078074,0.067627,-0.0070271,-0.066918,-0.10849,0.064298,0.13633,-0.037396,0.028312,-0.021812,-0.087674,-0.031848,-0.044756,-0.045835,-0.079765,-0.06353,-0.11396,-0.080979,0.51279,-0.020765,-0.032545,-0.058167,-0.041434,-0.051732,-0.091107
1056.mp4,-0.024503,-0.059318,-0.083944,-0.20313,0.016755,-0.067266,-0.10771,0.067649,0.046816,-0.031311,-0.060159,-0.025593,-0.086089,-0.029573,-0.037992,-0.053196,-0.075836,-0.06407,-0.10965,-0.079766,-0.029617,-0.011928,0.78801,-0.060478,-0.043062,-0.057104,-0.093918
1057.mp4,-0.024391,-0.055392,-0.075151,-0.021232,-0.06949,-0.082315,-0.10953,-0.027728,-0.046588,-0.047541,-0.063273,-0.026497,0.0048491,0.026798,-0.054534,-0.057281,-0.068405,-0.079548,0.064759,-0.084339,0.60139,0.007228,-0.035121,0.01376,-0.028443,-0.054148,-0.096997
1058.mp4,-0.043609,-0.052604,-0.073614,0.34469,-0.035964,-0.070616,-0.014897,-0.02155,-0.038566,-0.037618,-0.059787,-0.017394,-0.083227,-0.00077655,-0.043942,-0.053786,-0.071156,-0.069744,-0.11105,-0.078658,-0.02933,-0.0041029,-0.027478,-0.017978,0.047712,-0.048269,0.27232
1059.mp4,0.10227,-0.070634,-0.084801,0.24682,-0.016224,-0.06926,0.16416,-0.037649,-0.056541,-0.044586,-0.066999,-0.032534,-0.092031,-0.035328,0.041793,0.048668,-0.084359,-0.065582,-0.028888,-0.08752,-0.041982,-0.030401,-0.038966,-0.063537,0.15778,-0.059793,0.089096
1060.mp4,-0.045322,0.12445,-0.07723,0.61383,-0.011546,-0.065184,-0.016839,-0.024479,-0.04288,-0.035484,-0.061712,-0.019674,-0.086827,-0.032724,-0.042917,-0.046054,-0.079428,-0.062574,-0.021674,0.011225,-0.031073,-0.021408,-0.030875,-0.059055,-0.04483,-0.050315,-0.090069
1061.mp4,-0.040329,-0.059332,0.46698,-0.20581,0.0031827,-0.069445,0.16368,-0.026434,-0.04486,0.23458,-0.064142,-0.022003,-0.088101,-0.030211,0.22679,-0.046294,-0.079564,-0.065241,-0.023727,-0.081592,-0.032632,-0.018016,-0.030316,-0.061114,-0.040961,-0.05327,-0.092892
1062.mp4,-0.032876,0.3955,-0.078102,-0.023655,-0.016077,-0.067112,0.16381,-0.026551,0.045261,0.053258,-0.062874,-0.021532,-0.088109,-0.032229,-0.045311,-0.045326,-0.080131,-0.063788,-0.11435,0.19142,-0.03287,-0.021946,-0.031204,-0.061333,-0.041346,-0.052047,-0.091233
1063.mp4,-0.036565,0.21596,-0.076394,0.068636,-0.039312,-0.07222,0.16391,-0.025837,-0.044473,-0.040645,-0.062557,-0.022577,-0.086931,-0.0065948,-0.048159,-0.050391,-0.075256,-0.069778,-0.023796,0.0090224,-0.032874,0.17122,-0.032461,-0.025556,-0.038124,-0.052106,-0.0019722
1064.mp4,-0.041877,-0.057449,-0.077363,0.068463,-0.016408,-0.065799,-0.10759,-0.024738,-0.042891,-0.035909,0.66536,-0.020466,-0.086663,-0.031691,-0.043109,-0.046505,0.011811,-0.063024,-0.021814,-0.079783,0.05965,-0.020143,-0.032657,-0.057846,-0.044333,-0.050502,0.091482
1065.mp4,-0.044005,-0.056415,0.014388,0.069256,-0.020869,0.02427,-0.10724,-0.023783,-0.041979,0.054697,0.12055,-0.019636,-0.085888,-0.027637,0.22948,-0.047911,-0.077345,-0.064418,-0.11239,-0.0795,-0.030824,-0.017556,-0.03137,-0.05999,-0.044137,-0.049938,0.00054059
1066.mp4,-0.035867,-0.056348,0.014483,-0.11212,-0.024422,-0.066523,-0.10686,-0.023365,-0.041318,-0.036102,0.029951,-0.019257,-0.085544,-0.026591,0.048087,0.042531,-0.076782,0.026123,0.52426,-0.079366,-0.030721,-0.01731,-0.030683,-0.062719,-0.044469,-0.04979,0.00075144
1067.mp4,-0.045496,-0.057464,0.19541,-0.20449,-0.014002,-0.066587,0.25539,-0.024858,0.047003,-0.03638,-0.061803,-0.020045,-0.087022,-0.030508,0.046923,-0.046615,-0.078757,-0.063752,0.25055,-0.08022,-0.031484,-0.019834,-0.029709,-0.05976,-0.043032,-0.050969,-0.090822
1068.mp4,0.038627,-0.057019,0.10508,-0.017826,-0.014863,-0.062597,-0.10215,-0.022237,0.14643,-0.033878,-0.059066,-0.016894,-0.08284,-0.025448,0.054079,-0.050131,-0.074996,-0.063801,0.43629,-0.077796,0.060628,-0.01791,-0.0288,-0.0583,-0.048685,-0.048052,-0.08746
1069.mp4,-0.031511,-0.058071,-0.07742,-0.022584,-0.020354,-0.066463,-0.10806,-0.024933,-0.043729,-0.036352,-0.061863,-0.018817,0.0038289,-0.030511,-0.043672,-0.046324,-0.078784,-0.063877,-0.022106,-0.080413,-0.031701,-0.02051,-0.025502,-0.055447,-0.043065,0.76696,-0.090877
1070.mp4,-0.030354,-0.057305,-0.077123,-0.021917,-0.013594,0.02521,-0.10718,-0.024486,-0.042425,-0.036041,-0.061497,-0.020175,-0.086287,-0.030113,0.048055,-0.04704,0.10342,-0.063513,-0.0216,-0.079703,0.51415,-0.019839,-0.032344,-0.060513,-0.044345,-0.050202,-0.090011
1071.mp4,-0.029577,-0.057587,0.55913,-0.20382,0.011219,-0.066392,0.16589,-0.023774,-0.040785,0.14666,-0.062334,-0.018019,-0.086073,-0.030608,0.04895,-0.047092,-0.078365,-0.063601,-0.021045,-0.079385,-0.03044,-0.017833,-0.025822,-0.059883,-0.045744,-0.050764,-0.091027
1072.mp4,0.068067,-0.064284,-0.081389,-0.023318,0.014032,0.026918,-0.017265,-0.031335,-0.047722,-0.039592,0.027743,-0.027215,-0.090983,-0.034222,0.045365,0.044387,0.0090953,0.025296,0.066413,-0.084916,-0.037421,-0.031399,-0.034245,0.023869,-0.036438,-0.055849,0.36497
1073.mp4,0.036335,-0.054633,0.015768,-0.10668,-0.014203,0.3944,-0.099973,-0.019217,-0.030807,-0.031168,-0.057353,-0.013521,-0.08061,-0.02436,0.057605,-0.051523,0.47211,-0.062706,-0.10656,-0.075468,-0.027842,-0.016296,-0.026848,-0.054961,-0.053612,-0.04531,-0.085731
1074.mp4,-0.03153,-0.059842,-0.08313,-0.20442,-0.013363,-0.067977,-0.10938,-0.02534,0.13413,-0.034054,0.030337,-0.026124,-0.087609,-0.029866,-0.041568,-0.050925,-0.077136,-0.06451,-0.11191,0.0096699,-0.031604,-0.015705,0.6055,-0.060087,-0.039513,0.12493,-0.093686
1075.mp4,-0.046838,-0.055999,0.01451,0.069539,-0.018791,-0.065328,0.074898,-0.022871,-0.040911,-0.03495,0.12102,-0.018631,-0.085626,-0.02917,0.048883,0.043119,-0.077538,-0.063494,0.34294,-0.07888,-0.030074,-0.018657,-0.030233,-0.058373,0.044899,-0.049404,0.0011376
1076.mp4,-0.021327,-0.056703,-0.077585,-0.11526,-0.014061,0.016498,-0.020372,-0.025701,-0.046388,-0.040105,-0.064302,-0.024927,-0.088354,-0.0094709,-0.049814,-0.050265,0.28701,0.11218,-0.11543,0.0086395,-0.032018,0.26433,-0.034657,-0.025544,-0.037942,-0.054332,0.1774
1077.mp4,-0.039975,0.12863,-0.075347,0.067398,-0.098711,-0.084791,0.15886,-0.035289,-0.051313,-0.049378,-0.065466,-0.032138,-0.091378,0.045755,-0.060021,-0.063001,-0.069693,-0.082385,-0.11752,0.0029944,-0.036167,0.017914,-0.034269,0.33692,-0.0242,-0.057981,-0.10082
1078.mp4,-0.028447,-0.059601,-0.078557,-0.20589,-0.014404,-0.068827,-0.10983,-0.027378,0.13407,0.052503,-0.063002,0.70633,-0.088646,-0.030437,0.044492,-0.045651,-0.079584,-0.064858,-0.11486,-0.08215,-0.033419,-0.020168,-0.025009,-0.053494,0.052283,-0.05339,-0.092616
1079.mp4,-0.031075,-0.056802,-0.07669,-0.2032,-0.01586,0.028865,-0.10632,-0.022333,-0.039424,-0.033445,-0.060667,-0.018028,-0.085925,-0.03465,-0.040248,-0.046,0.37506,0.3023,-0.11106,-0.078436,-0.029947,0.33875,-0.031373,-0.063964,-0.049244,-0.048715,0.18476
1080.mp4,-0.035279,-0.058355,0.4677,-0.20478,0.012006,-0.067511,0.074011,-0.025084,0.048163,0.054638,0.027756,-0.019419,-0.086993,-0.031241,0.13828,-0.046434,-0.079153,-0.063887,-0.11305,-0.080261,-0.031326,-0.01808,-0.026997,-0.058786,-0.043718,-0.051762,-0.00092724
1081.mp4,0.068352,-0.061633,-0.079344,0.2147,0.01009,-0.061662,-0.10303,-0.026413,0.12636,-0.034965,-0.061623,-0.020331,-0.0020853,-0.034001,-0.038097,-0.046263,0.0037535,-0.061669,-0.11128,0.0035888,-0.032996,0.05809,-0.031039,-0.057858,0.12261,-0.050826,-0.046134
